EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
744572,OUACHITA PAR.,HIGHLAND PARK,03/07/2018,1300,Flood, , ,0,0,0,0,LA,CST-6, ,124060,C,73,SHV,0,0,River/Stream Gage,Heavy Rain, , ,0,NNW,1,WSW,HIGHLAND PARK,03/31/2018,2359,32.5551,-92.1234,32.542,-92.1372,"Widespread heavy rainfall of ten to in excess of twelve inches fell across the Ouachita River Basin of Southcentral Arkansas and North Louisiana throughout February, contributing to significant rises along the Ouachita River throughout March. These excessive rainfall totals resulted in major flooding that developed along the Ouachita River in Monroe, with the river cresting at 47.40 feet at 6 pm on March 16th. This was the second time since late March 2016 that the Ouachita River at Monroe crested in major flood (45 feet), with the river remaining in major flood through the end of March.  As a result, the water flooded the bottom of the Desiard Street (Endom) bridge, with major flooding occurring between the levees in Monroe. In addition, portions of the Forsythe Park Recreation Area (including the Forsythe Park Boat Launch) in Monroe was flooded, while water encroached on several buildings along Riverfront Street in West Monroe.","Widespread heavy rainfall fell across the Ouachita River Basin of Southcentral Arkansas and North Louisiana throughout February, contributing to significant rises along the Ouachita River. These excessive rainfall totals resulted in major flooding along the Ouachita River in Monroe.",64
744573,OUACHITA PAR.,HIGHLAND PARK,04/01/2018,0,Flood, , ,0,0,0,0,LA,CST-6, ,124062,C,73,SHV,0,0,River/Stream Gage,Heavy Rain, , ,0,NNW,1,WSW,HIGHLAND PARK,04/12/2018,2300,32.5551,-92.1234,32.542,-92.1372,"Major flooding continued along the Ouachita River at Monroe through the first few days of April, before the river slowly began to recede below the 45 foot major flood stage. The water flooded the bottom of the Desiard Street (Endom) bridge, with major flooding occurring between the levees in Monroe. In addition, portions of the Forsythe Park Recreation Area (including the Forsythe Park Boat Launch) in Monroe was flooded, while water encroached on several buildings along Riverfront Street in West Monroe. A slow fall continued throughout April, with the Ouachita River at Monroe falling below the 43 foot moderate flood stage during the evening hours on April 13th.","Major flooding continued from March throughout the first half of April along the Ouachita River at Monroe, as a result of widespread heavy rainfall that fell across the Ouachita River Basin of Southcentral Arkansas and North Louisiana throughout February.",65
767730,EAST BATON ROUGE PAR.,GORDERE,07/30/2018,1524,Flood, , ,0,0,0,0,LA,CST-6, ,128000,C,33,LIX,0,0,Trained Spotter,Heavy Rain, , ,2,WNW,1,NE,GORDERE,07/30/2018,1615,30.3561,-91.1793,30.3652,-91.135,"One report of minor street flooding was received with water up to sidewalks near Brooke Hollow in the Arlington area south of Baton Rouge.","A weak upper trough over Louisiana aided the development of slow moving thunderstorms during the afternoon of the 30th. One report of street flooding was received in association with the storms.",66
774266,EAST BATON ROUGE PAR.,FOREST OAKS,09/10/2018,1717,Flood, , ,0,0,0,0,LA,CST-6, ,129198,C,33,LIX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,ENE,1,NW,FOREST OAKS,09/10/2018,1800,30.4805,-91.0093,30.4792,-91.0435,"Baton Rouge Fire Department relayed several social media reports of significant street flooding in the area. No injuries were reported.","A weak cold front moved into a very moist and unstable airmass over southeast Louisiana. Slow moving thunderstorms produced very heavy rainfall with a few of the storms, causing isolated flash flooding near Baton Rouge.",67
783724,ORLEANS PAR.,NEW ORLEANS,10/15/2018,2020,Flood, , ,0,0,0,0,LA,CST-6, ,131006,C,71,LIX,0,0,NWS Employee,Heavy Rain, , ,1,W,2,S,NEW ORLEANS,10/15/2018,2200,29.9496,-90.1147,29.9164,-90.0971,"Reports of street flooding were received from the Middle Garden District in Downtown New Orleans.","A slow moving frontal boundary provided the focus for nearly stationary thunderstorms. One of these storms produced street flooding in downtown New Orleans during the evening hours.",68
785553,CADDO PAR.,STAPLES,11/13/2018,0,Flood, , ,0,0,0,0,LA,CST-6, ,131300,C,17,SHV,0,0,River/Stream Gage,Heavy Rain, , ,0,W,3,SSW,FORBING,11/19/2018,1100,32.3699,-93.8223,32.3611,-93.7412,"Widespread rainfall of three to six inches fell along and just south of the Interstate 20 corridor of East Texas and Northwest Louisiana from the late evening hours of November 11th through the early morning hours of November 12th, near an elevated boundary behind a cold front that moved through the region a couple days earlier on the 10th. Ample Pacific moisture streamed northeast across Northern Mexico and across Texas and Louisiana, ahead of a large upper level trough that slowly dug through the Desert Southwest and Northern Mexico into Southern New Mexico and West Texas. Large scale forcing increased near this low level boundary such that areas of heavy rain developed and moved repeatedly over the same areas along and just south of the Interstate 20 corridor. ||Given the already wet soil moisture conditions in place from much above normal rainfall that had fallen since early September, much of this rainfall ran off, and contributed to extensive areas of flash flooding across East Texas and North Louisiana. This runoff also resulted in a rapid rise on Wallace Lake in Southern Caddo and Northern Desoto Parishes, with Wallace Lake rising above the 151 foot flood stage shortly after midnight on November 13th, and cresting at 154.0 feet around midnight on the 14th. This resulted in moderate flooding on Wallace Lake, with backwater flooding closing Kingston Road south of Williamson Way, Linwood Avenue between Tyre Road and the Desoto Parish line (including Barron Road), Keithville Kingston Road at the Desoto Parish Line, and Wallace Lake Road south of Southern Trace Parkway. Between twenty and thirty homes were in danger of flooding. ||Shortly before 7 am on November 13th, a Chevy Tahoe carrying seven occupants including six children ages 8-16, drove through the floodwaters on the closed section of Linwood Avenue and Barron Road in Southern Caddo Parish. The high water pushed the Tahoe into a flooded ditch, with all seven occupants climbing to the roof of the SUV to escape the floodwaters. Members of the Caddo Parish Marine Patrol and Caddo Fire District 6 were able to rescue these victims and safely take them to dry ground. ||Wallace Lake began to slowly recede after 7 am on November 14th, finally falling below flood stage by the late morning hours on the 19th.","Widespread rainfall of three to six inches fell along and just south of the Interstate 20 corridor of East Texas and Northwest Louisiana from the late evening hours of November 11th through the early morning hours of November 12th, including the Wallace Lake Basin in Southern Caddo and Northern Desoto Parishes. As a result, moderate flooding developed on Wallace Lake shortly after midnight on November 13th, which crested at 154.0 feet around midnight on the 14th, and fell below the 151 foot flood stage by the mid-morning hours on the 19th.",69
792858,ST. TAMMANY PAR.,HOULTONVILLE,12/28/2018,340,Flood, , ,0,0,0,0,LA,CST-6, ,132521,C,103,LIX,0,0,Emergency Manager,Heavy Rain, , ,2,NNW,3,SSE,GOODBEE,12/28/2018,500,30.4335,-90.182,30.4664,-90.1775,"Water was reported over the road at Louisiana Highway 1077 and Brewster Road.","Strong low pressure moving through the Southern Plains produced widespread heavy rainfall during the 27th and 28th. Several reports of significant flooding were received near and north of Interstate 10 during the afternoon and overnight hours.",70
792247,DE SOTO PAR.,STONEWALL,12/31/2018,930,Flood, , ,0,0,0,0,LA,CST-6, ,132414,C,31,SHV,0,0,River/Stream Gage,Heavy Rain, , ,3,NNE,4,NNE,STONEWALL,12/31/2018,2359,32.3249,-93.8004,32.3316,-93.7967,"Widespread heavy rainfall of two to four inches fell across the Wallace Lake basin along the Southern Caddo/Northern Desoto Parish line on December 26th-27th, atop already saturated grounds where rainfall amounts ranged from ten to in excess of twelve inches during December. As a result, Wallace Lake reached its 151 foot flood stage at 930 am on December 31st, and continued to steadily rise to near 153 feet during the first week of January 2019. The flooding resulted in the closure of Linwood Avenue at the Desoto/Caddo Parish line, as well as Keithville-Kingston Road at Missile Base Road.","Widespread heavy rainfall across the Wallace Lake basin of Northwest Louisiana on December 26th-27th resulted in moderate flooding developing on Wallace Lake along the Caddo/Desoto Parish line on the final day of 2018, which continued through the first week of 2019 before slowly receding.",71
792233,CADDO PAR.,STAPLES,12/31/2018,1000,Flood, , ,0,0,0,0,LA,CST-6, ,132414,C,17,SHV,0,0,River/Stream Gage,Heavy Rain, , ,2,E,2,E,NORTON,12/31/2018,2359,32.3718,-93.7869,32.3336,-93.6741,"Widespread heavy rainfall of two to four inches fell across the Wallace Lake basin along the Southern Caddo/Northern Desoto Parish line on December 26th-27th, atop already saturated grounds where rainfall amounts ranged from ten to in excess of twelve inches during December. As a result, Wallace Lake reached its 151 foot flood stage at 930 am on December 31st, and continued to steadily rise to near 153 feet during the first week of January 2019. ||The flooding resulted in the closure of Linwood Avenue from Tyre Road to the Desoto Parish line (including Linwood Avenue at the Southern Loop and Barron Road at Linwood Avenue). Homes across these areas were cut off due to the flood waters.","Widespread heavy rainfall across the Wallace Lake basin of Northwest Louisiana on December 26th-27th resulted in moderate flooding developing on Wallace Lake along the Caddo/Desoto Parish line on the final day of 2018, which continued through the first week of 2019 before slowly receding.",72
792466,DE SOTO PAR.,STONEWALL,01/01/2019,0,Flood, , ,0,0,0,0,LA,CST-6, ,132440,C,31,SHV,0,0,River/Stream Gage,Heavy Rain, , ,3,NNE,4,NNE,STONEWALL,01/09/2019,1700,32.3249,-93.8004,32.3316,-93.7967,"Moderate flooding continued on Wallace Lake during the first week and a half of January 2019, with the lake cresting near 153 feet around 1 am on January 5th. The flooding resulted in the closure of Linwood Avenue at the Desoto/Caddo Parish line, as well as Keithville-Kingston Road at Missile Base Road.||Wallace Lake fell below the 151 foot flood stage at 5 pm on January 9th.","Moderate flooding that developed during the morning hours on December 31st on Wallace Lake along the Southern Caddo/Northern Desoto Parish line, continued to amplify and crested near 153 feet on January 5th, before slowly receding below flood stage during the evening of January 9th.",73
792469,CADDO PAR.,STAPLES,01/01/2019,0,Flood, , ,0,0,0,0,LA,CST-6, ,132440,C,17,SHV,0,0,River/Stream Gage,Heavy Rain, , ,2,E,2,E,NORTON,01/09/2019,1700,32.3718,-93.7869,32.3336,-93.6741,"Moderate flooding continued on Wallace Lake during the first week and a half of January 2019, with the lake cresting near 153 feet around 1 am on January 5th. The flooding resulted in the closure of Linwood Avenue from Tyre Road to the Desoto Parish line (including Linwood Avenue at the Southern Loop and Barron Road at Linwood Avenue). Homes across these areas were cut off due to the flood waters. Wallace Lake fell below the 151 foot flood stage at 5 pm on January 9th.","Moderate flooding that developed during the morning hours on December 31st on Wallace Lake along the Southern Caddo/Northern Desoto Parish line, continued to amplify and crested near 153 feet on January 5th, before slowly receding below flood stage during the evening of January 9th.",74
801397,CATAHOULA PAR.,FOULES,01/03/2019,1800,Flood, , ,0,0,2000,0,LA,CST-6, ,133889,C,25,JAN,0,0,Law Enforcement,Heavy Rain, , ,2,W,2,SE,SICILY IS,01/03/2019,2100,31.8236,-91.6399,31.8238,-91.6449,"Ponding water from several rounds of rainfall caused flooding along Ratcliff Road near Sicily Island.","A slow moving low pressure system brought several rounds of rain to northeast Louisiana from January 2nd through 3rd. Where soils became saturated, minor flooding of roads and streams occurred on the evening of the 3rd.",75
792683,GRANT PAR.,ZION,01/03/2019,2230,Flood, , ,0,0,0,0,LA,CST-6, ,132490,C,43,SHV,0,0,River/Stream Gage,Heavy Rain, , ,5,E,6,SE,ZION,01/08/2019,1300,31.7832,-92.3674,31.7243,-92.3693,"Moderate flooding developed along the Little River near Rochelle, Louisiana to start January 2019, with the river rising above the 32 foot flood stage at 430 am on January 1st, and above the 35 foot moderate flood stage at 1030 pm on January 3rd. The river crested at 39.4 feet at 8 am on the 6th, before slowly receding below the moderate flood stage at 1 pm on January 8th. A gradual recession continued through the second week of the month, with the river falling below flood stage during the morning hours of January 13th. The flooding resulted in considerable lowland flooding of hunting camps near the river in the Georgetown and Selma communities in Eastern Grant Parish, with water encroaching on portions of Selma Loop.","Moderate flooding developed along the Little River near Rochelle in Central Louisiana during the first week of January, as widespread rainfall amounts of six to in excess of nine inches fell over the basin during December 2018.",76
792688,LA SALLE PAR.,ZENORIA,01/03/2019,2230,Flood, , ,0,0,0,0,LA,CST-6, ,132490,C,59,SHV,0,0,River/Stream Gage,Heavy Rain, , ,1,W,1,S,ZENORIA,01/08/2019,1300,31.7522,-92.3444,31.7352,-92.3276,"Moderate flooding developed along the Little River near Rochelle in Central Louisiana during the first week of January, as widespread rainfall amounts of six to in excess of nine inches fell over the basin during December 2018. The Little River rose above the 32 foot flood stage at 430 am on January 1st, and surpassed the 35 foot moderate flood stage at 1030 pm on the 3rd. The river crested at 39.4 feet at 8 am on January 6th, before gradually falling back below the moderate flood stage at 1 pm on the 8th.  The flooding resulted in portions of Ebenezer Tab Road in the Zenoria community becoming inundated, with the high water along Highway 500 between Zenoria and the Grant Parish line. In addition, the flooding resulted in considerable lowland flooding of hunting camps near the river south of Zenoria.","Moderate flooding developed along the Little River near Rochelle in Central Louisiana during the first week of January, as widespread rainfall amounts of six to in excess of nine inches fell over the basin during December 2018.",77
792250,NATCHITOCHES PAR.,FLORA,01/04/2019,700,Flood, , ,0,0,0,0,LA,CST-6, ,132418,C,69,SHV,0,0,Department of Highways,Heavy Rain, , ,1,ESE,2,ESE,FLORA,01/05/2019,700,31.6123,-93.0764,31.6105,-93.0766,"LA 120 just west of Interstate 49 was closed due to flooding well after the rains had ended during the afternoon of January 3rd.","A warm front lifted north into Westcentral and the southern sections of Northcentral Louisiana during the morning hours of January 3rd, ahead of an upper level low pressure system over Northwest and Northcentral Texas. This low tapped the subtropical jet, which resulted in ample moisture streaming northeast from the Eastern Pacific Ocean across Texas and into the Lower Mississippi Valley. The warm front, and the approaching upper low from the west, resulted in widespread light to moderate showers and a few embedded thunderstorms to spread northeast across much of the Ark-La-Tex on the 3rd, with bands of locally heavy rainfall near the front training over the same areas of Southern Natchitoches Parish. Portions of these areas had already received two to three inches of rain from the previous overnight rainfall, atop already saturated grounds, where widespread rainfall amounts of eight to in excess of ten inches fell during December. These training areas of heavy rain added an additional one to three inches across mainly the Kisatchie National Forest west of I-49, with a couple of roads flooded and closed. Runoff continued even after the rains ended during the early afternoon hours of the 3rd, where a couple of additional roads were flooded and closed even through the morning of the 4th-5th across Southern Natchitoches and Lincoln Parishes.",78
792251,LINCOLN PAR.,BARNET SPGS,01/04/2019,700,Flood, , ,0,0,0,0,LA,CST-6, ,132418,C,61,SHV,0,0,Department of Highways,Heavy Rain, , ,2,SW,2,SW,BARNET SPGS,01/05/2019,700,32.4828,-92.6869,32.4799,-92.687,"LA 818 near Mondy Road was closed due to flooding well after the rains had ended during the afternoon of January 3rd.","A warm front lifted north into Westcentral and the southern sections of Northcentral Louisiana during the morning hours of January 3rd, ahead of an upper level low pressure system over Northwest and Northcentral Texas. This low tapped the subtropical jet, which resulted in ample moisture streaming northeast from the Eastern Pacific Ocean across Texas and into the Lower Mississippi Valley. The warm front, and the approaching upper low from the west, resulted in widespread light to moderate showers and a few embedded thunderstorms to spread northeast across much of the Ark-La-Tex on the 3rd, with bands of locally heavy rainfall near the front training over the same areas of Southern Natchitoches Parish. Portions of these areas had already received two to three inches of rain from the previous overnight rainfall, atop already saturated grounds, where widespread rainfall amounts of eight to in excess of ten inches fell during December. These training areas of heavy rain added an additional one to three inches across mainly the Kisatchie National Forest west of I-49, with a couple of roads flooded and closed. Runoff continued even after the rains ended during the early afternoon hours of the 3rd, where a couple of additional roads were flooded and closed even through the morning of the 4th-5th across Southern Natchitoches and Lincoln Parishes.",79
859545,MOREHOUSE PAR.,BASTROP,04/07/2019,2200,Flood, , ,1,0,0,0,LA,CST-6, ,135859,C,67,JAN,0,0,Broadcast Media,Heavy Rain, , ,0,S,0,SSE,BASTROP,04/07/2019,2300,32.7748,-91.8993,32.775,-91.8988,"Heavy rain fell across the region and resulted in flooding in ditches. An 11 year old boy drowned in a ditch.","Severe thunderstorms occurred as a complex of storms moved across the region. Some of these storms brought damaging winds, hail and flash flooding to the ArkLaMiss.",80
809836,BOSSIER PAR.,SLIGO,04/13/2019,1058,Flood, , ,0,0,0,0,LA,CST-6, ,135114,C,15,SHV,0,0,Public,Heavy Rain, , ,0,W,1,E,SLIGO,04/13/2019,1245,32.4495,-93.5876,32.4511,-93.5674,"Minor flooding was observed at the Olde Oaks Golf Course.","A strong upper level trough entered the Southern Plains during the afternoon hours of April 12th, which allowed southerly low level winds to gradually return warm and moist air from the Gulf of Mexico north into East Texas and North Louisiana. An upper level disturbance ejecting northeast ahead of the trough across portions of East Texas and North Louisiana during the early morning hours of April 13th carried enough elevated instability, shear, and forcing north of an advancing warm front over Southeast Texas and South Louisiana, such that scattered strong to severe thunderstorms developed, with numerous reports of large hail and occasional damaging winds received. The warm front continued to gradually mix north northwest into East Texas and Northcentral Louisiana by late morning and early afternoon hours, with a very warm, moist, and unstable air mass noted over Deep East Texas and portions of Northcentral Louisiana south of the front. Coupled with even stronger forcing and low level shear ahead of the approaching upper trough, additional strong to severe thunderstorms developed near and south of the front from late morning through the afternoon, producing several reports of damaging winds across portions of Northcentral Louisiana. These storms also produced locally heavy rainfall that led to instances of flash flooding, which resulted in two separate fatalities in Ouachita Parish. A 13 year old boy drowned in a drainage canal in the Bawcomville community during the heavy rains, and an 80 year old female drove past barricades on a closed road in Calhoun several hours after the heavy rains had ended, with her car becoming submerged in the flood waters. Unfortunately, she was unable to escape and drowned.  These showers and thunderstorms diminished by early evening with the departure of the trough, and the arrival of an associated cold front which brought about cooler, drier, and more stable air southeast into the region.",81
836420,OUACHITA PAR.,FOLKSVILLE,04/13/2019,2115,Flood, , ,1,0,0,0,LA,CST-6, ,135114,C,73,SHV,0,0,Broadcast Media,Heavy Rain, , ,0,SW,0,SW,FOLKSVILLE,04/13/2019,2115,32.5146,-92.3254,32.5147,-92.325,"An 80 year old female drove past barricades on Golson Rd. south of I-20 in Calhoun. The road had residual flooding from previous flash flooding earlier in the day. The vehicle became submerged by the flood waters, and the driver was unable to escape and drowned.","A strong upper level trough entered the Southern Plains during the afternoon hours of April 12th, which allowed southerly low level winds to gradually return warm and moist air from the Gulf of Mexico north into East Texas and North Louisiana. An upper level disturbance ejecting northeast ahead of the trough across portions of East Texas and North Louisiana during the early morning hours of April 13th carried enough elevated instability, shear, and forcing north of an advancing warm front over Southeast Texas and South Louisiana, such that scattered strong to severe thunderstorms developed, with numerous reports of large hail and occasional damaging winds received. The warm front continued to gradually mix north northwest into East Texas and Northcentral Louisiana by late morning and early afternoon hours, with a very warm, moist, and unstable air mass noted over Deep East Texas and portions of Northcentral Louisiana south of the front. Coupled with even stronger forcing and low level shear ahead of the approaching upper trough, additional strong to severe thunderstorms developed near and south of the front from late morning through the afternoon, producing several reports of damaging winds across portions of Northcentral Louisiana. These storms also produced locally heavy rainfall that led to instances of flash flooding, which resulted in two separate fatalities in Ouachita Parish. A 13 year old boy drowned in a drainage canal in the Bawcomville community during the heavy rains, and an 80 year old female drove past barricades on a closed road in Calhoun several hours after the heavy rains had ended, with her car becoming submerged in the flood waters. Unfortunately, she was unable to escape and drowned.  These showers and thunderstorms diminished by early evening with the departure of the trough, and the arrival of an associated cold front which brought about cooler, drier, and more stable air southeast into the region.",82
817458,OUACHITA PAR.,WALL LAKE,04/14/2019,1000,Flood, , ,0,0,0,0,LA,CST-6, ,136222,C,73,SHV,0,0,River/Stream Gage,Heavy Rain, , ,0,N,1,WNW,LAMKIN,04/30/2019,2359,32.6217,-92.1299,32.5855,-92.101,"A very wet winter and springtime season, characteristic of widespread rainfall amounts of 17-24+ inches across much of the Ouachita River basin of Central and Southern Arkansas, and extreme Northern Louisiana since February, resulted in consistently high water spilling downstream along the Ouachita River into Monroe, Louisiana throughout much of April. This resulted in the Ouachita River in Monroe to rise above the moderate flood stage (43 feet) around midday on April 14th, and remain abnormally high through the remainder of the month into the first full week of May, before additional heavy rainfall across the basin resulted in additional rises into major flood (45 feet). At 43 feet, the Moon Lake recreational area was flooded and closed, with backwater flooding affecting smaller bayous that drain into the river along with flooding between levee systems.","Much above normal rainfall each month from February through April resulted in high water spilling downstream along the Ouachita River into Monroe, LA, resulting in the river here to reach moderate flood stage (43 feet) from mid-month into all of May.",83
823962,OUACHITA PAR.,PHILLIPS,05/01/2019,0,Flood, , ,0,0,0,0,LA,CST-6, ,137266,C,73,SHV,0,0,River/Stream Gage,Heavy Rain, , ,2,WSW,1,W,WALL LAKE,05/31/2019,2359,32.6229,-92.0977,32.6224,-92.1475,"A very wet winter and springtime season, characteristic of widespread rainfall amounts of 35-40+ inches across much of the Ouachita River basin of Central and Southern Arkansas, and extreme Northern Louisiana since February, resulted in consistently high water spilling downstream along the Ouachita River into Monroe, Louisiana throughout much of April and all of May. This resulted in the Ouachita River in Monroe to remain above the moderate flood stage (43 feet) throughout all of May, cresting just above the 45 ft major flood stage at 45.9 ft at 430 am on the 23rd. A slow recession commenced afterwards, but the Ouachita River at Monroe remained above the 43 ft moderate flood stage through the end of the month. As a result, the Moon Lake recreational area remained flooded and closed, with backwater flooding affecting smaller bayous that drain into the river along with flooding between levee systems. In addition, the Prairon Bayou recreational area was flooded and closed. Portions of the Forsythe Park boat launch and parking lot in Monroe were flooded and closed, while water encroached on several buildings along Riverfront Street in West Monroe. Lastly, the water flooded the bottom of the Desiard Street (Endom) bridge.","Moderate to major flooding continued throughout all of May along the Ouachita River at Monroe as a result much above normal rainfall that fell across much of the Ouachita River basin of Central and Southern Arkansas and extreme Northern Louisiana since February 2019.",84
819596,GRANT PAR.,BENTLEY,05/08/2019,1930,Flood, , ,0,0,0,0,LA,CST-6, ,136484,C,43,SHV,0,0,Law Enforcement,Heavy Rain, , ,0,SE,0,SE,BENTLEY,05/08/2019,2100,31.515,-92.4955,31.515,-92.495,"Water covered the intersection of Highway 8 and Highway 167 in the Bentley community.","A strong upper level trough of low pressure extending from the Intermountain West into the Four Corners Region energized the southwest flow aloft across the Southern Plains during much of the day on May 8th, with a strong low level jet sustaining a mesoscale convective complex (MCS) across much of Oklahoma into Northcentral Texas south into the Texas Hill Country. While these storms gradually weakened after daybreak as a cold pool from these storms propagated southeast into the region, additional upper level disturbances ahead of this trough interacted with ample moisture and instability near this cold pool to intensify these showers and thunderstorms, some of which became severe with damaging winds as they moved across portions of East Texas, Southwest Arkansas, and North Louisiana. Strong low level shear was also present within the moderately unstable air mass, with discrete supercell thunderstorms developing across extreme East Texas and North Louisiana. This resulted in eleven reports of tornadoes across Northern Louisiana before the storms gradually weakened during the evening. However, locally heavy rainfall from the stronger storms persisted across portions of North Louisiana during the evening through the overnight/early morning hours of the 9th.",85
823655,CADDO PAR.,COOPER RD,05/09/2019,300,Flood, , ,0,0,0,0,LA,CST-6, ,137222,C,17,SHV,0,0,River/Stream Gage,Heavy Rain, , ,0,W,1,SSW,COOPER RD,05/17/2019,1800,32.5301,-93.8051,32.5195,-93.8034,"Minor flooding developed along the Red River in Shreveport as a result of persistent heavy rains that fell across the Middle Red River basin throughout much of April and May. Widespread rainfall amounts of five to ten inches fell across the basin during April, with additional widespread amounts in excess of ten inches falling during May. As a result, the Red River in Shreveport rose above the 30 ft minor flood stage at 4 am on May 9th, before cresting at 31.30 ft at 7 pm on the 12th. The Red River fell back below the minor flood stage at 7 pm on May 17th. As a result, Russel Road was flooded and closed between Blanchard Road and Interstate 220 in North Shreveport. Backwater flooding also occurred on Cross Bayou, Twelve Mile Bayou, and lower McCain Creek. High water also crept up near Clyde Fant Parkway in East Shreveport.","Minor flooding developed along the Red River in Shreveport as a result of persistent heavy rains that fell across the Middle Red River basin throughout much of April and May.",86
823958,CADDO PAR.,SHIPP,05/09/2019,1200,Flood, , ,0,0,0,0,LA,CST-6, ,137264,C,17,SHV,0,0,River/Stream Gage,Heavy Rain, , ,3,SSE,2,NW,LAKE VIEW,05/13/2019,1230,32.5432,-93.9228,32.5375,-93.8513,"Minor flooding developed at Cross Lake near Shreveport as a result of persistent heavy rains that fell across the Cross Lake basin throughout much of April and May. Widespread rainfall amounts of five to seven inches fell across the basin during April, with additional widespread amounts of six to nine inches falling during May. As a result, Cross Lake near Shreveport rose above the 173.0 ft flood stage at 1 pm on May 9th, before cresting at 174.5 ft at 7 am on the 10th. Cross Lake slowly receded back below flood stage at 130 pm on May 13th. As a result, portions of Ford Park began to flood, with several boathouses and docks submerged along the lake. Several lake homes were threatened with flooding as well.","Minor flooding developed at Cross Lake near Shreveport as a result of persistent heavy rains that fell across the Cross Lake basin throughout much of April and May.",87
823907,CADDO PAR.,MOORINGSPORT,05/09/2019,2300,Flood, , ,0,0,0,0,LA,CST-6, ,137258,C,17,SHV,0,0,River/Stream Gage,Heavy Rain, , ,4,WSW,3,NNW,TREES,05/19/2019,1500,32.6562,-94.0401,32.823,-94.0413,"Moderate flooding developed at Caddo Lake near Mooringsport as a result of persistent heavy rains that fell across the Caddo Lake  basin throughout much of April and May. Widespread rainfall amounts of eight to ten inches fell across the basin during April, with additional widespread amounts of eight to ten inches falling during May as well. As a result, Caddo Lake near Mooringsport rose above the 174.5 ft moderate flood stage at 12 am on May 10th, before cresting at 176.4 ft at 5 am on the 14th. Caddo Lake slowly receded back below the moderate flood stage at 4 pm on May 19th. Several secondary roadways near the lake were flooded, with most non-stilted homes along the lake flooded as well.","Moderate flooding developed at Caddo Lake near Mooringsport as a result of persistent heavy rains that fell across the Caddo Lake  basin throughout much of April and May.",88
824126,CALDWELL PAR.,BLANKSTON,05/12/2019,1315,Flood, , ,0,0,0,0,LA,CST-6, ,137301,C,21,SHV,0,0,River/Stream Gage,Heavy Rain, , ,2,W,1,ESE,BLANKSTON,05/31/2019,2359,32.2507,-92.1635,32.2467,-92.119,"A very wet winter and springtime season, characteristic of widespread rainfall amounts of 35-40+ inches across much of the Ouachita River basin of Central and Southern Arkansas, and extreme Northern Louisiana since February, resulted in consistently high water spilling downstream along the Ouachita River into Monroe and Columbia, Louisiana throughout much of April and all of May. This resulted in the Ouachita River in Columbia to climb above the moderate flood stage (67 feet) at 215 pm on May 12th, cresting at 68.2 ft at 540 am on the 22nd. A slow recession commenced afterwards, but the Ouachita River at Columbia remained above the 67 ft moderate flood stage through the end of the month. As a result, the Riverton and Columbia Lock and Dam recreational areas were flooded and closed, with moderate to severe flooding of lowland river bottoms observed between and near levee systems.","Moderate flooding developed by the second week of May along the Ouachita River at Columbia as a result much above normal rainfall that fell across much of the Ouachita River basin of Central and Southern Arkansas and extreme Northern Louisiana since February 2019.",89
832710,OUACHITA PAR.,PHILLIPS,06/01/2019,0,Flood, , ,0,0,0,0,LA,CST-6, ,138496,C,73,SHV,0,0,River/Stream Gage,Heavy Rain, , ,2,WSW,1,W,WALL LAKE,06/06/2019,1100,32.6229,-92.0977,32.6224,-92.1475,"Moderate flooding continued along the Ouachita River at Monroe during the first week of June, as a result of widespread rainfall amounts of 35-40+ inches that had fallen across much of the Ouachita River basin of Central and Southern Arkansas, and extreme Northern Louisiana since February 2019. The Ouachita River remained above the 43 foot moderate flood stage at Monroe through midday on June 6th, after cresting at 45.9 feet (in major flood) back during the early morning hours on May 23rd. As a result, the Moon Lake recreational area remained flooded and closed until the water receded, with backwater flooding affecting smaller bayous that drain into the river along with flooding between levee systems.","Moderate flooding continued through much of the first week of June along the Ouachita River at Monroe, due to much above normal rainfall that had fallen across much of the Ouachita River basin of Central and Southern Arkansas, and extreme Northern Louisiana since February 2019. Hotter temperatures and a prolonged period of drying resulted in the Ouachita River continuing to fall below flood stage throughout June.",90
